Area,Zone,Time,People.Frequency,Is.Police_Station,Is.Bar,Tier,Residence.Level,Class
225,3,-1,0,0,0,0,0,0
230,3,-1,0,0,0,0,0,0
225,3,-1,0,0,0,0,0,0
225,3,-1,0,0,0,0,0,0
240,3,-1,0,0,0,0,0,0
239,3,-1,0,0,0,0,0,0
488,3,-1,0,0,0,0,0,0
1244,3,-1,0,0,0,0,0,0
510,3,-1,0,0,0,0,0,0
510,3,-1,0,0,0,0,0,0
488,3,-1,0,0,0,0,0,0
488,3,-1,0,0,0,0,0,0
463,3,-1,0,0,0,0,0,0
510,3,-1,0,0,0,0,0,0
460,3,-1,0,0,0,0,0,0
460,3,-1,0,0,0,0,0,0
2166,3,-1,0,0,0,0,0,0
484,3,-1,0,0,0,0,0,0
510,3,-1,0,0,0,0,0,0
1925,3,-1,0,0,0,0,0,0
460,3,-1,0,0,0,0,0,0
458,3,-1,0,0,0,0,0,0
1245,3,-1,0,0,0,0,0,0
464,3,-1,0,0,0,0,0,0
427,3,-1,0,0,0,0,0,0
427,3,-1,0,0,0,0,0,0
427,3,-1,0,0,0,0,0,0
427,3,-1,0,0,0,0,0,0
437,3,-1,0,0,0,0,0,0
437,3,-1,0,0,0,0,0,0
437,3,-1,0,0,0,0,0,0
437,3,-1,0,0,0,0,0,0
437,3,-1,0,0,0,0,0,0
437,3,-1,0,0,0,0,0,0
2,3,-1,0,0,0,0,0,0
2,3,-1,0,0,0,0,0,0
437,3,-1,0,0,0,0,0,0
437,3,-1,0,0,0,0,0,0
587,3,-1,0,0,0,0,0,0
2166,3,-1,0,0,0,0,0,0
594,3,-1,0,0,0,0,0,0
230,3,-1,0,0,0,0,0,0
594,3,-1,0,0,0,0,0,0
608,3,-1,0,0,0,0,0,0
2079,3,-1,0,0,0,0,0,0
600,3,-1,0,0,0,0,0,0
594,3,-1,0,0,0,0,0,0
594,3,-1,0,0,0,0,0,0
587,3,-1,0,0,0,0,0,0
593,3,-1,0,0,0,0,0,0
421,3,-1,0,0,0,0,0,0
587,3,-1,0,0,0,0,0,0
587,3,-1,0,0,0,0,0,0
2166,3,-1,0,0,0,0,0,0
224,3,-1,0,0,0,0,0,0
2166,3,-1,0,0,0,0,0,0
1207,3,-1,0,0,0,0,0,0
2081,3,-1,0,0,0,0,0,0
230,3,-1,0,0,0,0,0,0
1949,3,-1,0,0,0,0,0,0
912,3,-1,0,0,0,0,0,0
2073,3,-1,0,0,0,0,0,0
608,3,-1,0,0,0,0,0,0
510,3,-1,0,0,0,0,0,0
2098,3,-1,0,0,0,0,0,0
910,3,-1,0,0,0,0,0,0
915,3,-1,0,0,0,0,0,0
915,3,-1,0,0,0,0,0,0
1354,3,-1,0,0,0,0,0,0
1355,3,-1,0,0,0,0,0,0
1355,3,-1,0,0,0,0,0,0
1355,3,-1,0,0,0,0,0,0
1355,3,-1,0,0,0,0,0,0
262,3,-1,0,0,0,0,0,0
694,3,-1,0,0,0,0,0,0
1973,3,-1,0,0,0,0,0,0
780,3,-1,0,0,0,0,0,0
509,3,-1,0,0,0,0,0,0
509,3,-1,0,0,0,0,0,0
509,3,-1,0,0,0,0,0,0
508,3,-1,0,0,0,0,0,0
520,3,-1,0,0,0,0,0,0
519,3,-1,0,0,0,0,0,0
519,3,-1,0,0,0,0,0,0
520,3,-1,0,0,0,0,0,0
520,3,-1,0,0,0,0,0,0
520,3,-1,0,0,0,0,0,0
518,3,-1,0,0,0,0,0,0
508,3,-1,0,0,0,0,0,0
508,3,-1,0,0,0,0,0,0
508,3,-1,0,0,0,0,0,0
503,3,-1,0,0,0,0,0,0
503,3,-1,0,0,0,0,0,0
503,3,-1,0,0,0,0,0,0
617,3,-1,0,0,0,0,0,0
617,3,-1,0,0,0,0,0,0
617,3,-1,0,0,0,0,0,0
617,3,-1,0,0,0,0,0,0
